t, Pond Storage (m3),t, Pond Outflow (m3/day),t, Pond Inflow (m3/day),t, Rain (mm/day)
40446.39000,0,40446.39000,0,40446.39000,0,40446.39000,0
40446.40000,0,40446.40000,0,40446.40000,0,40446.40000,0
40446.41000,0,40446.41000,0,40446.41000,0,40446.41000,0
40446.42000,0,40446.42000,0,40446.42000,0,40446.42000,0
40446.43000,0,40446.43000,0,40446.43000,0,40446.43000,0
40446.44000,0,40446.44000,0,40446.44000,0,40446.44000,0
40446.45000,0,40446.45000,0,40446.45000,0,40446.45000,0
40446.46000,0,40446.46000,0,40446.46000,0,40446.46000,0
40446.47000,0,40446.47000,0,40446.47000,0,40446.47000,0
40446.48000,0,40446.48000,0,40446.48000,0,40446.48000,0
40446.49000,0,40446.49000,0,40446.49000,0,40446.49000,0
40446.50000,0,40446.50000,0,40446.50000,0,40446.50000,0
40446.51000,0,40446.51000,0,40446.51000,0,40446.51000,0
40446.52000,0,40446.52000,0,40446.52000,0,40446.52000,0
40446.53000,0,40446.53000,0,40446.53000,0,40446.53000,0
40446.54000,0,40446.54000,0,40446.54000,0,40446.54000,0
40446.55000,0,40446.55000,0,40446.55000,0,40446.55000,0
40446.56000,0,40446.56000,0,40446.56000,0,40446.56000,0
40446.57000,0,40446.57000,0,40446.57000,0,40446.57000,0
40446.58000,0,40446.58000,0,40446.58000,0,40446.58000,0
40446.59000,0,40446.59000,0,40446.59000,0,40446.59000,0
40446.60000,0,40446.60000,0,40446.60000,0,40446.60000,0
40446.61000,0,40446.61000,0,40446.61000,0,40446.61000,0
40446.62000,0,40446.62000,0,40446.62000,0,40446.62000,0
40446.63000,0,40446.63000,0,40446.63000,0,40446.63000,0
40446.64000,0,40446.64000,0,40446.64000,0,40446.64000,0
40446.65000,0,40446.65000,0,40446.65000,0,40446.65000,0
40446.66000,0,40446.66000,0,40446.66000,0,40446.66000,0
40446.67000,0,40446.67000,0,40446.67000,0,40446.67000,0
40446.68000,0,40446.68000,0,40446.68000,0,40446.68000,0
40446.69000,0,40446.69000,0,40446.69000,0,40446.69000,0
40446.70000,0,40446.70000,0,40446.70000,0,40446.70000,0
40446.71000,0,40446.71000,0,40446.71000,0,40446.71000,0
40446.72000,0,40446.72000,0,40446.72000,0,40446.72000,0
40446.73000,0,40446.73000,0,40446.73000,0,40446.73000,0
40446.74000,0,40446.74000,0,40446.74000,0,40446.74000,0
40446.75000,0,40446.75000,0,40446.75000,0,40446.75000,0
40446.76000,0,40446.76000,0,40446.76000,0,40446.76000,0
40446.77000,0,40446.77000,0,40446.77000,0,40446.77000,0
40446.78000,0,40446.78000,0,40446.78000,0,40446.78000,0
40446.79000,0,40446.79000,0,40446.79000,0,40446.79000,0
40446.80000,0,40446.80000,0,40446.80000,0,40446.80000,0
40446.81000,0,40446.81000,0,40446.81000,0,40446.81000,0
40446.82000,0,40446.82000,0,40446.82000,0,40446.82000,0
40446.83000,0,40446.83000,0,40446.83000,0,40446.83000,0
40446.84000,0,40446.84000,0,40446.84000,0,40446.84000,0
40446.85000,0,40446.85000,0,40446.85000,0,40446.85000,0
40446.86000,0,40446.86000,0,40446.86000,0,40446.86000,0
40446.87000,0,40446.87000,0,40446.87000,0,40446.87000,0
40446.88000,0,40446.88000,0,40446.88000,0,40446.88000,0
40446.89000,0,40446.89000,0,40446.89000,0,40446.89000,0
40446.90000,0,40446.90000,0,40446.90000,0,40446.90000,0
40446.91000,0,40446.91000,0,40446.91000,0,40446.91000,0
40446.92000,0,40446.92000,0,40446.92000,0,40446.92000,0
40446.93000,0,40446.93000,0,40446.93000,0,40446.93000,0
40446.94000,0,40446.94000,0,40446.94000,0,40446.94000,0
40446.95000,0,40446.95000,0,40446.95000,0,40446.95000,0
40446.96000,0,40446.96000,0,40446.96000,0,40446.96000,0
40446.97000,0,40446.97000,0,40446.97000,0,40446.97000,0
40446.98000,0,40446.98000,0,40446.98000,0,40446.98000,0
40446.99000,0,40446.99000,0,40446.99000,0,40446.99000,0
40447.00000,0,40447.00000,0,40447.00000,0,40447.00000,0
40447.01000,0,40447.01000,0,40447.01000,0,40447.01000,0
40447.02000,0,40447.02000,0,40447.02000,0,40447.02000,0
40447.03000,0,40447.03000,0,40447.03000,0,40447.03000,0
40447.04000,0,40447.04000,0,40447.04000,0,40447.04000,0
40447.05000,0,40447.05000,0,40447.05000,0,40447.05000,0
40447.06000,0,40447.06000,0,40447.06000,0,40447.06000,0
40447.07000,0,40447.07000,0,40447.07000,0,40447.07000,0
40447.08000,0,40447.08000,0,40447.08000,0,40447.08000,0
40447.09000,0,40447.09000,0,40447.09000,0,40447.09000,0
40447.10000,0,40447.10000,0,40447.10000,0,40447.10000,0
40447.11000,0,40447.11000,0,40447.11000,0,40447.11000,0
40447.12000,0,40447.12000,0,40447.12000,0,40447.12000,0
40447.13000,0,40447.13000,0,40447.13000,0,40447.13000,0
40447.14000,0,40447.14000,0,40447.14000,0,40447.14000,0
40447.15000,0,40447.15000,0,40447.15000,0,40447.15000,0
40447.16000,0,40447.16000,0,40447.16000,0,40447.16000,0
40447.17000,0,40447.17000,0,40447.17000,0,40447.17000,0
40447.18000,0,40447.18000,0,40447.18000,0,40447.18000,0
40447.19000,0,40447.19000,0,40447.19000,0,40447.19000,0
40447.20000,0,40447.20000,0,40447.20000,0,40447.20000,0
40447.21000,0,40447.21000,0,40447.21000,0,40447.21000,0
40447.22000,0,40447.22000,0,40447.22000,0,40447.22000,0
40447.23000,0,40447.23000,0,40447.23000,0,40447.23000,0
40447.24000,0,40447.24000,0,40447.24000,0,40447.24000,0
40447.25000,0,40447.25000,0,40447.25000,0,40447.25000,0
40447.26000,0,40447.26000,0,40447.26000,0,40447.26000,0
40447.27000,0,40447.27000,0,40447.27000,0,40447.27000,0
40447.28000,0,40447.28000,0,40447.28000,0,40447.28000,0
40447.29000,0,40447.29000,0,40447.29000,0,40447.29000,0
40447.30000,0,40447.30000,0,40447.30000,0,40447.30000,0
40447.31000,0,40447.31000,0,40447.31000,0,40447.31000,0
40447.32000,0,40447.32000,0,40447.32000,0,40447.32000,0
40447.33000,0,40447.33000,0,40447.33000,0,40447.33000,0
40447.34000,0,40447.34000,0,40447.34000,0,40447.34000,0
40447.35000,0,40447.35000,0,40447.35000,0,40447.35000,0
40447.36000,0,40447.36000,0,40447.36000,0,40447.36000,0
40447.37000,0,40447.37000,0,40447.37000,0,40447.37000,0
40447.38000,0,40447.38000,0,40447.38000,0,40447.38000,0
40447.39000,0,40447.39000,0,40447.39000,0,40447.39000,0
40447.40000,0,40447.40000,0,40447.40000,0,40447.40000,0
40447.41000,0,40447.41000,0,40447.41000,0,40447.41000,0
40447.42000,0,40447.42000,0,40447.42000,0,40447.42000,0
40447.43000,0,40447.43000,0,40447.43000,0,40447.43000,0
40447.44000,0,40447.44000,0,40447.44000,0,40447.44000,0
40447.45000,0,40447.45000,0,40447.45000,0,40447.45000,0
40447.46000,0,40447.46000,0,40447.46000,0,40447.46000,0
40447.47000,0,40447.47000,0,40447.47000,0,40447.47000,0
40447.48000,0,40447.48000,0,40447.48000,0,40447.48000,0
40447.49000,0,40447.49000,0,40447.49000,0,40447.49000,0
40447.50000,0,40447.50000,0,40447.50000,0,40447.50000,0
40447.51000,0,40447.51000,0,40447.51000,0,40447.51000,0
40447.52000,0,40447.52000,0,40447.52000,0,40447.52000,0
40447.53000,0,40447.53000,0,40447.53000,0,40447.53000,0
40447.54000,0,40447.54000,0,40447.54000,0,40447.54000,0
40447.55000,0,40447.55000,0,40447.55000,0,40447.55000,0
40447.56000,0,40447.56000,0,40447.56000,0,40447.56000,0
40447.57000,0,40447.57000,0,40447.57000,0,40447.57000,0
40447.58000,0,40447.58000,0,40447.58000,0,40447.58000,0
40447.59000,0,40447.59000,0,40447.59000,0,40447.59000,0
40447.60000,0,40447.60000,0,40447.60000,0,40447.60000,0
40447.61000,0,40447.61000,0,40447.61000,0,40447.61000,0
40447.62000,0,40447.62000,0,40447.62000,0,40447.62000,0
40447.63000,0,40447.63000,0,40447.63000,0,40447.63000,0
40447.64000,0,40447.64000,0,40447.64000,0,40447.64000,0
40447.65000,0,40447.65000,0,40447.65000,0,40447.65000,0
40447.66000,0,40447.66000,0,40447.66000,0,40447.66000,0
40447.67000,0,40447.67000,0,40447.67000,0,40447.67000,0
40447.68000,0,40447.68000,0,40447.68000,0,40447.68000,0
40447.69000,0,40447.69000,0,40447.69000,0,40447.69000,0
40447.70000,0,40447.70000,0,40447.70000,0,40447.70000,0
40447.71000,0,40447.71000,0,40447.71000,0,40447.71000,0
40447.72000,0,40447.72000,0,40447.72000,0,40447.72000,0
40447.73000,0,40447.73000,0,40447.73000,0,40447.73000,0
40447.74000,0,40447.74000,0,40447.74000,0,40447.74000,0
40447.75000,0,40447.75000,0,40447.75000,0,40447.75000,0
40447.76000,0,40447.76000,0,40447.76000,0,40447.76000,0
40447.77000,0,40447.77000,0,40447.77000,0,40447.77000,0
40447.78000,0,40447.78000,0,40447.78000,0,40447.78000,0
40447.79000,0,40447.79000,0,40447.79000,0,40447.79000,0
40447.80000,0,40447.80000,0,40447.80000,0,40447.80000,0
40447.81000,0,40447.81000,0,40447.81000,0,40447.81000,0
40447.82000,0,40447.82000,0,40447.82000,0,40447.82000,0
40447.83000,0,40447.83000,0,40447.83000,0,40447.83000,0
40447.84000,0,40447.84000,0,40447.84000,0,40447.84000,0
40447.85000,0,40447.85000,0,40447.85000,0,40447.85000,0
40447.86000,0,40447.86000,0,40447.86000,0,40447.86000,0
40447.87000,0,40447.87000,0,40447.87000,0,40447.87000,0
40447.88000,0,40447.88000,0,40447.88000,0,40447.88000,0
40447.89000,0,40447.89000,0,40447.89000,0,40447.89000,0
40447.90000,0,40447.90000,0,40447.90000,0,40447.90000,0
40447.91000,0,40447.91000,0,40447.91000,0,40447.91000,0
40447.92000,0,40447.92000,0,40447.92000,0,40447.92000,0
40447.93000,0,40447.93000,0,40447.93000,0,40447.93000,0
40447.94000,0,40447.94000,0,40447.94000,0,40447.94000,0
40447.95000,0,40447.95000,0,40447.95000,0,40447.95000,0
40447.96000,0,40447.96000,0,40447.96000,0,40447.96000,0
40447.97000,0,40447.97000,0,40447.97000,0,40447.97000,0
40447.98000,0,40447.98000,0,40447.98000,0,40447.98000,0
40447.99000,0,40447.99000,0,40447.99000,0,40447.99000,0
40448.00000,0,40448.00000,0,40448.00000,0,40448.00000,0
40448.01000,0,40448.01000,0,40448.01000,0,40448.01000,0
40448.02000,0,40448.02000,0,40448.02000,0,40448.02000,0
40448.03000,0,40448.03000,0,40448.03000,0,40448.03000,0
40448.04000,0,40448.04000,0,40448.04000,0,40448.04000,0
40448.05000,0,40448.05000,0,40448.05000,0,40448.05000,0
40448.06000,0,40448.06000,0,40448.06000,0,40448.06000,0
40448.07000,0,40448.07000,0,40448.07000,0,40448.07000,0
40448.08000,0,40448.08000,0,40448.08000,0,40448.08000,0
40448.09000,0,40448.09000,0,40448.09000,0,40448.09000,0
40448.10000,0,40448.10000,0,40448.10000,0,40448.10000,0
40448.11000,0,40448.11000,0,40448.11000,0,40448.11000,0
40448.12000,0,40448.12000,0,40448.12000,0,40448.12000,0
40448.13000,0,40448.13000,0,40448.13000,0,40448.13000,0
40448.14000,0,40448.14000,0,40448.14000,0,40448.14000,0
40448.15000,0,40448.15000,0,40448.15000,0,40448.15000,0
40448.16000,0,40448.16000,0,40448.16000,0,40448.16000,0
40448.17000,0,40448.17000,0,40448.17000,0,40448.17000,0
40448.18000,0,40448.18000,0,40448.18000,0,40448.18000,0
40448.19000,0,40448.19000,0,40448.19000,0,40448.19000,0
40448.20000,0,40448.20000,0,40448.20000,0,40448.20000,0
40448.21000,0,40448.21000,0,40448.21000,0,40448.21000,0
40448.22000,0,40448.22000,0,40448.22000,0,40448.22000,0
40448.23000,0,40448.23000,0,40448.23000,0,40448.23000,0
40448.24000,0,40448.24000,0,40448.24000,0,40448.24000,0
40448.25000,0,40448.25000,0,40448.25000,0,40448.25000,0
40448.26000,0,40448.26000,0,40448.26000,0,40448.26000,0
40448.27000,0,40448.27000,0,40448.27000,0,40448.27000,0
40448.28000,0,40448.28000,0,40448.28000,0,40448.28000,0
40448.29000,0,40448.29000,0,40448.29000,0,40448.29000,0
40448.30000,0,40448.30000,0,40448.30000,0,40448.30000,0
40448.31000,0,40448.31000,0,40448.31000,0,40448.31000,0
40448.32000,0,40448.32000,0,40448.32000,0,40448.32000,0
40448.33000,0,40448.33000,0,40448.33000,0,40448.33000,0
40448.34000,0,40448.34000,0,40448.34000,0,40448.34000,0
40448.35000,0,40448.35000,0,40448.35000,0,40448.35000,0
40448.36000,0,40448.36000,0,40448.36000,0,40448.36000,0
40448.37000,0,40448.37000,0,40448.37000,0,40448.37000,0
40448.38000,0,40448.38000,0,40448.38000,0,40448.38000,0
40448.39000,0,40448.39000,0,40448.39000,0,40448.39000,0
40448.40000,0,40448.40000,0,40448.40000,0,40448.40000,0
40448.41000,0,40448.41000,0,40448.41000,0,40448.41000,0
40448.42000,0,40448.42000,0,40448.42000,0,40448.42000,0
40448.43000,0,40448.43000,0,40448.43000,0,40448.43000,0
40448.44000,0,40448.44000,0,40448.44000,0,40448.44000,0
40448.45000,0,40448.45000,0,40448.45000,0,40448.45000,0
40448.46000,0,40448.46000,0,40448.46000,0,40448.46000,0
40448.47000,0,40448.47000,0,40448.47000,0,40448.47000,0
40448.48000,0,40448.48000,0,40448.48000,0,40448.48000,0
40448.49000,0,40448.49000,0,40448.49000,0,40448.49000,0
40448.50000,0,40448.50000,0,40448.50000,0,40448.50000,0
40448.51000,0,40448.51000,0,40448.51000,0,40448.51000,0
40448.52000,0,40448.52000,0,40448.52000,0,40448.52000,0
40448.53000,0,40448.53000,0,40448.53000,0,40448.53000,0
40448.54000,0,40448.54000,0,40448.54000,0,40448.54000,0
40448.55000,0,40448.55000,0,40448.55000,0,40448.55000,0
40448.56000,0,40448.56000,0,40448.56000,0,40448.56000,0
40448.57000,0,40448.57000,0,40448.57000,0,40448.57000,0
40448.58000,0,40448.58000,0,40448.58000,0,40448.58000,0
40448.59000,0,40448.59000,0,40448.59000,0,40448.59000,0
40448.60000,0,40448.60000,0,40448.60000,0,40448.60000,0
40448.61000,0,40448.61000,0,40448.61000,0,40448.61000,0
40448.62000,0,40448.62000,0,40448.62000,0,40448.62000,0
40448.63000,0,40448.63000,0,40448.63000,0,40448.63000,0
40448.64000,0,40448.64000,0,40448.64000,0,40448.64000,0
40448.65000,0,40448.65000,0,40448.65000,0,40448.65000,0
40448.66000,0,40448.66000,0,40448.66000,0,40448.66000,0
40448.67000,0,40448.67000,0,40448.67000,0,40448.67000,0
40448.68000,0,40448.68000,0,40448.68000,0,40448.68000,0
40448.69000,0,40448.69000,0,40448.69000,0,40448.69000,0
40448.70000,0,40448.70000,0,40448.70000,0,40448.70000,0
40448.71000,0,40448.71000,0,40448.71000,0,40448.71000,0
40448.72000,0,40448.72000,0,40448.72000,0,40448.72000,0
40448.73000,0,40448.73000,0,40448.73000,0,40448.73000,0
40448.74000,0,40448.74000,0,40448.74000,0,40448.74000,0
40448.75000,0,40448.75000,0,40448.75000,0,40448.75000,0
40448.76000,0,40448.76000,0,40448.76000,0,40448.76000,0
40448.77000,0,40448.77000,0,40448.77000,0,40448.77000,0
40448.78000,0,40448.78000,0,40448.78000,0,40448.78000,0
40448.79000,0,40448.79000,0,40448.79000,0,40448.79000,0
40448.80000,0,40448.80000,0,40448.80000,0,40448.80000,0
40448.81000,0,40448.81000,0,40448.81000,0,40448.81000,0
40448.82000,0,40448.82000,0,40448.82000,0,40448.82000,0
40448.83000,0,40448.83000,0,40448.83000,0,40448.83000,0
40448.84000,0,40448.84000,0,40448.84000,0,40448.84000,0
40448.85000,0,40448.85000,0,40448.85000,0,40448.85000,0
40448.86000,0,40448.86000,0,40448.86000,0,40448.86000,0
40448.87000,0,40448.87000,0,40448.87000,0,40448.87000,0
40448.88000,0,40448.88000,0,40448.88000,0,40448.88000,0
40448.89000,0,40448.89000,0,40448.89000,0,40448.89000,0
40448.90000,0,40448.90000,0,40448.90000,0,40448.90000,0
40448.91000,0,40448.91000,0,40448.91000,0,40448.91000,0
40448.92000,0,40448.92000,0,40448.92000,0,40448.92000,0
40448.93000,0,40448.93000,0,40448.93000,0,40448.93000,0
40448.94000,0,40448.94000,0,40448.94000,0,40448.94000,0
40448.95000,0,40448.95000,0,40448.95000,0,40448.95000,0
40448.96000,0,40448.96000,0,40448.96000,0,40448.96000,0
40448.97000,0,40448.97000,0,40448.97000,0,40448.97000,0
40448.98000,0,40448.98000,0,40448.98000,0,40448.98000,0
40448.99000,0,40448.99000,0,40448.99000,0,40448.99000,0
40449.00000,0,40449.00000,0,40449.00000,0,40449.00000,0
40449.01000,0,40449.01000,0,40449.01000,0,40449.01000,0
40449.02000,0,40449.02000,0,40449.02000,0,40449.02000,0
40449.03000,0,40449.03000,0,40449.03000,0,40449.03000,0
40449.04000,0,40449.04000,0,40449.04000,0,40449.04000,0
40449.05000,0,40449.05000,0,40449.05000,0,40449.05000,0
40449.06000,0,40449.06000,0,40449.06000,0,40449.06000,0
40449.07000,0,40449.07000,0,40449.07000,0,40449.07000,0
40449.08000,0,40449.08000,0,40449.08000,0,40449.08000,0
40449.09000,0,40449.09000,0,40449.09000,0,40449.09000,0
40449.10000,0,40449.10000,0,40449.10000,0,40449.10000,0
40449.11000,0,40449.11000,0,40449.11000,0,40449.11000,0
40449.12000,0,40449.12000,0,40449.12000,0,40449.12000,0
40449.13000,0,40449.13000,0,40449.13000,0,40449.13000,0
40449.14000,0,40449.14000,0,40449.14000,0,40449.14000,0
40449.15000,0,40449.15000,0,40449.15000,0,40449.15000,0
40449.16000,0,40449.16000,0,40449.16000,0,40449.16000,0
40449.17000,0,40449.17000,0,40449.17000,0,40449.17000,0
40449.18000,0,40449.18000,0,40449.18000,0,40449.18000,0
40449.19000,0,40449.19000,0,40449.19000,0,40449.19000,0
40449.20000,0,40449.20000,0,40449.20000,0,40449.20000,0
40449.21000,0,40449.21000,0,40449.21000,0,40449.21000,0
40449.22000,0,40449.22000,0,40449.22000,0,40449.22000,0
40449.23000,0,40449.23000,0,40449.23000,0,40449.23000,0
40449.24000,0,40449.24000,0,40449.24000,0,40449.24000,0
40449.25000,0,40449.25000,0,40449.25000,0,40449.25000,0
40449.26000,0,40449.26000,0,40449.26000,0,40449.26000,0
40449.27000,0,40449.27000,0,40449.27000,0,40449.27000,0
40449.28000,0,40449.28000,0,40449.28000,0,40449.28000,0
40449.29000,0,40449.29000,0,40449.29000,0,40449.29000,0
40449.30000,0,40449.30000,0,40449.30000,0,40449.30000,0
40449.31000,0,40449.31000,0,40449.31000,0,40449.31000,0
40449.32000,0,40449.32000,0,40449.32000,0,40449.32000,0
40449.33000,0,40449.33000,0,40449.33000,0,40449.33000,0
40449.34000,0,40449.34000,0,40449.34000,0,40449.34000,0
40449.35000,0,40449.35000,0,40449.35000,0,40449.35000,0
40449.36000,0,40449.36000,0,40449.36000,0,40449.36000,0
40449.37000,0,40449.37000,0,40449.37000,0,40449.37000,0
40449.38000,0,40449.38000,0,40449.38000,0,40449.38000,0
40449.39000,0,40449.39000,0,40449.39000,0,40449.39000,0
40449.40000,0,40449.40000,0,40449.40000,0,40449.40000,0
40449.41000,0,40449.41000,0,40449.41000,0,40449.41000,0
40449.42000,0,40449.42000,0,40449.42000,0,40449.42000,0
40449.43000,0,40449.43000,0,40449.43000,0,40449.43000,0
40449.44000,0,40449.44000,0,40449.44000,0,40449.44000,0
40449.45000,0,40449.45000,0,40449.45000,0,40449.45000,0
40449.46000,0,40449.46000,0,40449.46000,0,40449.46000,0
40449.47000,0,40449.47000,0,40449.47000,0,40449.47000,0
40449.48000,0,40449.48000,0,40449.48000,0,40449.48000,0
40449.49000,0,40449.49000,0,40449.49000,0,40449.49000,0
40449.50000,0,40449.50000,0,40449.50000,0,40449.50000,0
40449.51000,0,40449.51000,0,40449.51000,0,40449.51000,0
40449.52000,0,40449.52000,0,40449.52000,0,40449.52000,0
40449.53000,0,40449.53000,0,40449.53000,0,40449.53000,0
40449.54000,0,40449.54000,0,40449.54000,0,40449.54000,0
40449.55000,0,40449.55000,0,40449.55000,0,40449.55000,0
40449.56000,0,40449.56000,0,40449.56000,0,40449.56000,0
40449.57000,0,40449.57000,0,40449.57000,0,40449.57000,0
40449.58000,0,40449.58000,0,40449.58000,0,40449.58000,0
40449.59000,0,40449.59000,0,40449.59000,0,40449.59000,0
40449.60000,0,40449.60000,0,40449.60000,0,40449.60000,0
40449.61000,0,40449.61000,0,40449.61000,0,40449.61000,0
40449.62000,0,40449.62000,0,40449.62000,0,40449.62000,0
40449.63000,0,40449.63000,0,40449.63000,0,40449.63000,0
40449.64000,0,40449.64000,0,40449.64000,0,40449.64000,0
40449.65000,0,40449.65000,0,40449.65000,0,40449.65000,0
40449.66000,0,40449.66000,0,40449.66000,0,40449.66000,0
40449.67000,0,40449.67000,0,40449.67000,0,40449.67000,0
40449.68000,0,40449.68000,0,40449.68000,0,40449.68000,0
40449.69000,0,40449.69000,0,40449.69000,0,40449.69000,0
40449.70000,0,40449.70000,0,40449.70000,0,40449.70000,0
40449.71000,0,40449.71000,0,40449.71000,0,40449.71000,0
40449.72000,0,40449.72000,0,40449.72000,0,40449.72000,0
40449.73000,0,40449.73000,0,40449.73000,0,40449.73000,0
40449.74000,0,40449.74000,0,40449.74000,0,40449.74000,0
40449.75000,0,40449.75000,0,40449.75000,0,40449.75000,0
40449.76000,0,40449.76000,0,40449.76000,0,40449.76000,0
40449.77000,0,40449.77000,0,40449.77000,0,40449.77000,0
40449.78000,0,40449.78000,0,40449.78000,0,40449.78000,0
40449.79000,0,40449.79000,0,40449.79000,0,40449.79000,0
40449.80000,0,40449.80000,0,40449.80000,0,40449.80000,0
40449.81000,0,40449.81000,0,40449.81000,0,40449.81000,0
40449.82000,0,40449.82000,0,40449.82000,0,40449.82000,0
40449.83000,0,40449.83000,0,40449.83000,0,40449.83000,0
40449.84000,0,40449.84000,0,40449.84000,0,40449.84000,0
40449.85000,0,40449.85000,0,40449.85000,0,40449.85000,0
40449.86000,0,40449.86000,0,40449.86000,0,40449.86000,0
40449.87000,0,40449.87000,0,40449.87000,0,40449.87000,0
40449.88000,0,40449.88000,0,40449.88000,0,40449.88000,0
40449.89000,0,40449.89000,0,40449.89000,0,40449.89000,0
40449.90000,0,40449.90000,0,40449.90000,0,40449.90000,0
40449.91000,0,40449.91000,0,40449.91000,0,40449.91000,0
40449.92000,0,40449.92000,0,40449.92000,0,40449.92000,0
40449.93000,0,40449.93000,0,40449.93000,0,40449.93000,0
40449.94000,0,40449.94000,0,40449.94000,0,40449.94000,0
40449.95000,0,40449.95000,0,40449.95000,0,40449.95000,0
40449.96000,0,40449.96000,0,40449.96000,0,40449.96000,0
40449.97000,0,40449.97000,0,40449.97000,0,40449.97000,0
40449.98000,0,40449.98000,0,40449.98000,0,40449.98000,0
40449.99000,0,40449.99000,0,40449.99000,0,40449.99000,0
40450.00000,0,40450.00000,0,40450.00000,0,40450.00000,0
40450.01000,0,40450.01000,0,40450.01000,0,40450.01000,0
40450.02000,0,40450.02000,0,40450.02000,0,40450.02000,0
40450.03000,0,40450.03000,0,40450.03000,0,40450.03000,0
40450.04000,0,40450.04000,0,40450.04000,0,40450.04000,0
40450.05000,0,40450.05000,0,40450.05000,0,40450.05000,0
40450.06000,0,40450.06000,0,40450.06000,0,40450.06000,0
40450.07000,0,40450.07000,0,40450.07000,0,40450.07000,0
40450.08000,0,40450.08000,0,40450.08000,0,40450.08000,0
40450.09000,0,40450.09000,0,40450.09000,0,40450.09000,0
40450.10000,0,40450.10000,0,40450.10000,0,40450.10000,0
40450.11000,0,40450.11000,0,40450.11000,0,40450.11000,0
40450.12000,0,40450.12000,0,40450.12000,0,40450.12000,0
40450.13000,0,40450.13000,0,40450.13000,0,40450.13000,0
40450.14000,0,40450.14000,0,40450.14000,0,40450.14000,0
40450.15000,0,40450.15000,0,40450.15000,0,40450.15000,0
40450.16000,0,40450.16000,0,40450.16000,0,40450.16000,0
40450.17000,0,40450.17000,0,40450.17000,0,40450.17000,0
40450.18000,0,40450.18000,0,40450.18000,0,40450.18000,0
40450.19000,0,40450.19000,0,40450.19000,0,40450.19000,0
40450.20000,0,40450.20000,0,40450.20000,0,40450.20000,0
40450.21000,0,40450.21000,0,40450.21000,0,40450.21000,0
40450.22000,0,40450.22000,0,40450.22000,0,40450.22000,0
40450.23000,0,40450.23000,0,40450.23000,0,40450.23000,0
40450.24000,0,40450.24000,0,40450.24000,0,40450.24000,0
40450.25000,0,40450.25000,0,40450.25000,0,40450.25000,0
40450.26000,0,40450.26000,0,40450.26000,0,40450.26000,0
40450.27000,0,40450.27000,0,40450.27000,0,40450.27000,0
40450.28000,0,40450.28000,0,40450.28000,0,40450.28000,0
40450.29000,0,40450.29000,0,40450.29000,0,40450.29000,0
40450.30000,0,40450.30000,0,40450.30000,0,40450.30000,0
40450.31000,0,40450.31000,0,40450.31000,0,40450.31000,0
40450.32000,0,40450.32000,0,40450.32000,0,40450.32000,0
40450.33000,0,40450.33000,0,40450.33000,0,40450.33000,0
40450.34000,0,40450.34000,0,40450.34000,0,40450.34000,0
40450.35000,0,40450.35000,0,40450.35000,0,40450.35000,0
40450.36000,0,40450.36000,0,40450.36000,0,40450.36000,0
40450.37000,0,40450.37000,0,40450.37000,0,40450.37000,0
40450.38000,0,40450.38000,0,40450.38000,0,40450.38000,0
40450.39000,0,40450.39000,0,40450.39000,0,40450.39000,0
40450.40000,0,40450.40000,0,40450.40000,0,40450.40000,0
40450.41000,0,40450.41000,0,40450.41000,0,40450.41000,0
40450.42000,0,40450.42000,0,40450.42000,0,40450.42000,0
40450.43000,0,40450.43000,0,40450.43000,0,40450.43000,0
40450.44000,0,40450.44000,0,40450.44000,0,40450.44000,0
40450.45000,0,40450.45000,0,40450.45000,0,40450.45000,0
40450.46000,0,40450.46000,0,40450.46000,0,40450.46000,0
40450.47000,0,40450.47000,0,40450.47000,0,40450.47000,0
40450.48000,0,40450.48000,0,40450.48000,0,40450.48000,0
40450.49000,0,40450.49000,0,40450.49000,0,40450.49000,0
40450.50000,0,40450.50000,0,40450.50000,0,40450.50000,0
40450.51000,0,40450.51000,0,40450.51000,0,40450.51000,0
40450.52000,0,40450.52000,0,40450.52000,0,40450.52000,0
40450.53000,0,40450.53000,0,40450.53000,0,40450.53000,0
40450.54000,0,40450.54000,0,40450.54000,0,40450.54000,0
40450.55000,0,40450.55000,0,40450.55000,0,40450.55000,0
40450.56000,0,40450.56000,0,40450.56000,0,40450.56000,0
40450.57000,0,40450.57000,0,40450.57000,0,40450.57000,0
40450.58000,0,40450.58000,0,40450.58000,0,40450.58000,0
40450.59000,0,40450.59000,0,40450.59000,0,40450.59000,0
40450.60000,0,40450.60000,0,40450.60000,0,40450.60000,0
40450.61000,0,40450.61000,0,40450.61000,0,40450.61000,0
40450.62000,0,40450.62000,0,40450.62000,0,40450.62000,0
40450.63000,0,40450.63000,0,40450.63000,0,40450.63000,0
40450.64000,0,40450.64000,0,40450.64000,0,40450.64000,0
40450.65000,0,40450.65000,0,40450.65000,0,40450.65000,0
40450.66000,0,40450.66000,0,40450.66000,0,40450.66000,0
40450.67000,0,40450.67000,0,40450.67000,0,40450.67000,0
40450.68000,0,40450.68000,0,40450.68000,0,40450.68000,0
40450.69000,0,40450.69000,0,40450.69000,0,40450.69000,0
40450.70000,0,40450.70000,0,40450.70000,0,40450.70000,0
40450.71000,0,40450.71000,0,40450.71000,0,40450.71000,0
40450.72000,0,40450.72000,0,40450.72000,0,40450.72000,0
40450.73000,0,40450.73000,0,40450.73000,0,40450.73000,0
